creator_id,creator_name,followers,likes,comments,shares,reach,impressions,engagement_rate,posts,niche,authenticity_score,growth_score,brand_match_score,ratefluencer_score,fake_account,tier
26252,danyellpitts,1040,45,1,0,1341,3178,4.569620893912393,324,fashion,75,65,77.0,72.1,0,Established
26253,kazmiraeldaly,2274,131,6,2,3407,5738,7.20419166440708,468,fashion,75,65,77.0,72.1,0,Established
26254,chocolateslopes,1280,82,3,1,1994,3106,6.1887834079175486,419,food,75,65,77.0,72.1,0,Established
26255,swisswatches,343729,13827,848,401,662448,925036,3.5368118869364773,3229,food,60,80,77.0,72.1,0,Established
26256,thewanderliste,35714,898,33,12,70961,95982,3.478475512355069,812,fashion,60,80,77.0,72.1,0,Established
26257,ravenelyse,256286,22206,772,261,271438,634658,6.981431776454404,2324,fashion,60,80,77.0,72.1,0,Established
26258,victoriaviz,1390,87,2,1,1931,4707,5.438077387902273,452,fashion,75,65,77.0,72.1,0,Established
26259,clementlazuech,198406,7809,255,169,165136,261085,5.227488654864579,1316,travel,60,80,77.0,72.1,0,Established
26260,tillyyoga,1371,45,2,1,1343,3166,4.241538044617118,325,travel,75,65,77.0,72.1,0,Established
26261,elisanencioni,101514,5043,398,264,110823,230356,6.130581873713265,488,fashion,90,50,77.0,72.1,0,Established
26262,jtofashion,280026,11428,316,195,455865,572802,5.328158044810072,1927,fashion,60,80,77.0,72.1,0,Established
26263,yeahthatveganchick,1554,79,3,1,1495,2529,5.493578445319243,245,food,75,65,77.0,72.1,0,Established
26264,keto_in_pearls,42523,2276,100,54,83673,122601,4.236790386651643,731,food,60,80,77.0,72.1,0,Established
26265,locks.and.frocks,2455,141,3,1,3359,5446,5.099284635859292,370,fashion,75,65,77.0,72.1,0,Established
26266,melinavidler,20601,1202,41,27,26287,54941,6.661330404333992,708,fashion,60,80,77.0,72.1,0,Established
26267,annakapiteijn,1262,137,8,5,2355,3196,8.59234595932223,281,fashion,75,65,77.0,72.1,0,Established
26268,alexaloha,57459,2364,113,64,104817,206862,4.564957342529041,818,fashion,60,80,77.0,72.1,0,Established
26269,melisfit_,334418,15647,388,265,648542,1540763,4.10375466953277,2825,fashion,60,80,77.0,72.1,0,Established
26270,collagevintage,1093427,23310,1136,760,1015369,1653590,1.6815294671530072,6129,fashion,60,80,77.0,72.1,0,Established
26271,leeinthekitchen,1592,73,3,1,1339,1997,5.113555896372866,368,food,75,65,77.0,72.1,0,Established
26272,arismzrt,2732,239,8,3,4309,8714,7.120045719259302,473,travel,75,65,77.0,72.1,0,Established
26273,k.leegraham,30681,1569,122,70,30643,62991,4.151177283068021,555,fashion,60,80,77.0,72.1,0,Established
26274,emimesch,1111,45,1,0,1466,2497,4.563170996587964,215,fashion,75,65,77.0,72.1,0,Established
26275,shizenwong,53387,2846,126,76,56418,86659,4.118950170515826,686,beauty,60,80,77.0,72.1,0,Established
26276,2ctorkia,69924,5474,215,130,57866,143902,6.798686540004885,921,fashion,60,80,77.0,72.1,0,Established
26277,melitatoniolo,937144,66468,3750,2014,1288767,2069069,6.281118388759223,5024,fashion,60,80,77.0,72.1,0,Established
26278,viragkoroknyai,18653,1061,38,14,16541,33515,6.672418049058129,603,fashion,60,80,77.0,72.1,0,Established
26279,sbenayas,1627,65,3,1,2684,6598,5.340881921407396,366,beauty,75,65,77.0,72.1,0,Established
26280,ppfgirl,38279,1838,131,91,48258,75898,4.461213223437603,782,fashion,60,80,77.0,72.1,0,Established
26281,andretamburrini,317078,18631,908,503,288278,631665,5.73376204137735,1851,travel,60,80,77.0,72.1,0,Established
26282,od.slatkoga.sladje,28845,877,31,13,45084,69060,2.3607674157216603,521,food,60,80,77.0,72.1,0,Established
26283,sagamiindonesia,70821,5638,307,105,79889,190293,6.568758226640027,876,fashion,60,80,77.0,72.1,0,Established
26284,pxl.house,1109,90,3,1,1359,1688,7.102452073087435,366,fashion,75,65,77.0,72.1,0,Established
26285,portimismo,1093,92,4,1,1275,1546,7.4798960243075,384,food,75,65,77.0,72.1,0,Established
26286,carydeuber,183403,6702,316,132,326570,598255,3.4400029376562964,1309,fashion,60,80,77.0,72.1,0,Established
26287,cynthiadollmua,1542,150,8,2,1318,2662,7.84347391575079,440,beauty,75,65,77.0,72.1,0,Established
26288,kashaf21official,1549,55,2,0,2211,3331,4.408527123775196,469,fashion,75,65,77.0,72.1,0,Established
26289,merci.bonsoir,1441,93,3,1,1713,2652,7.359358738119578,433,fashion,75,65,77.0,72.1,0,Established
26290,cleanlittleplates,32400,931,62,31,39799,85478,4.030733665332973,746,food,60,80,77.0,72.1,0,Established
26291,mysmallbigworld_,16756,851,26,10,23474,42933,4.533753324026613,586,travel,60,80,77.0,72.1,0,Established
26292,alexchacon_official,67215,1053,27,9,87873,113092,2.1314355463019603,771,travel,60,80,77.0,72.1,0,Established
26293,timjeremiasjanssen,1329,50,1,0,2245,3574,5.344824885482654,482,travel,75,65,77.0,72.1,0,Established
26294,lucreziafaone,32225,1793,73,32,51181,118715,4.419513358065706,734,travel,60,80,77.0,72.1,0,Established
26295,moalmada,219786,8676,243,128,407731,958935,4.571610780960339,2188,fashion,60,80,77.0,72.1,0,Established
26296,ella_victoriaa,37048,3084,86,42,40338,71455,6.621882145633178,783,fashion,60,80,77.0,72.1,0,Established
26297,nikki,69646,4238,298,105,87472,166121,6.9773770863084135,975,fashion,60,80,77.0,72.1,0,Established
26298,steffi_hns,21303,1661,118,72,32551,43063,6.662949627831386,884,fashion,60,80,77.0,72.1,0,Established
26299,sweetemelynes,19656,517,11,6,17908,42737,2.7626342225034275,803,fashion,60,80,77.0,72.1,0,Established
26300,honestlyhannahblog,1152,63,1,0,2051,3919,5.751669252576606,347,fashion,75,65,77.0,72.1,0,Established
26301,rhydons,1711,193,11,6,1380,2902,8.785320926232844,317,fashion,75,65,77.0,72.1,0,Established
26302,hapaactress,29336,1434,48,28,53174,105169,5.086386230221491,521,fashion,60,80,77.0,72.1,0,Established
26303,malaneenee23,1287,65,1,0,1313,2978,5.0515694305276,462,fashion,75,65,77.0,72.1,0,Established
26304,emily_luciano,366355,33598,1482,854,328389,472269,7.11897335270063,2009,fashion,60,80,77.0,72.1,0,Established
26305,chloesmn,29168,1669,88,50,48041,67320,5.100900060212466,717,fashion,60,80,77.0,72.1,0,Established
26306,nadsaboutyou,1554,93,3,1,2239,4023,6.747620325029024,299,fashion,75,65,77.0,72.1,0,Established
26307,ceciliax3,31772,3251,81,29,41686,98346,8.249146230944408,558,fashion,60,80,77.0,72.1,0,Established
26308,melisekrem,60297,3117,109,75,63375,156160,5.572208290382329,699,fashion,60,80,77.0,72.1,0,Established
26309,sweet_tiski,1107,65,4,1,1393,2365,7.387383900997632,337,fashion,75,65,77.0,72.1,0,Established
26310,digestjinsjournal,1995,98,4,2,1633,3557,4.935094040135361,493,food,75,65,77.0,72.1,0,Established
26311,nicovangelion,1214,114,8,2,1865,3899,7.467398937998372,395,travel,75,65,77.0,72.1,0,Established
26312,will.mn,2292,146,4,2,2885,6496,5.481952773448339,451,fashion,75,65,77.0,72.1,0,Established
26313,galagonzalez,972211,45980,3176,1628,1093478,2438922,6.466907609542265,7222,fashion,60,80,77.0,72.1,0,Established
26314,xclusiveslay,37791,2021,68,22,49274,91452,4.636895461922716,519,beauty,60,80,77.0,72.1,0,Established
26315,florennce99,47395,2720,193,88,94155,188958,6.260569535209096,548,beauty,60,80,77.0,72.1,0,Established
26316,sofievalkiers,506061,27339,2143,1334,987758,1713170,4.608188802838744,5013,fashion,60,80,77.0,72.1,0,Established
26317,thefashionjogger,65951,3629,178,121,119612,217740,4.564822660284838,861,fashion,60,80,77.0,72.1,0,Established
26318,frugalmomeh,2524,74,1,0,3294,7682,3.931460595926472,443,food,75,65,77.0,72.1,0,Established
26319,nomtasticfoods,32159,1226,88,39,60933,131544,4.711903076116126,696,food,60,80,77.0,72.1,0,Established
26320,mixitupwithcurves,2248,150,9,3,2306,5431,8.729432149235278,440,fashion,75,65,77.0,72.1,0,Established
26321,mensfashion.book,2625,163,11,4,4115,6513,6.358552472335717,412,fashion,75,65,77.0,72.1,0,Established
26322,wearfaithessence,2322,140,7,3,2095,4573,4.98307242030883,434,fashion,75,65,77.0,72.1,0,Established
26323,thebrunmacaron,49843,1781,61,32,64942,84098,4.009118755606679,677,travel,60,80,77.0,72.1,0,Established
26324,maudstubbe,1090,94,4,1,2068,3066,8.202759431743226,333,travel,75,65,77.0,72.1,0,Established
26325,verbalgoldblog,187706,11424,647,425,152141,307992,6.352506259336305,1121,travel,60,80,77.0,72.1,0,Established
26326,certifiedpastryaficionado,1568,106,7,4,1739,3022,7.904692200883789,318,food,75,65,77.0,72.1,0,Established
26327,thelittleplantation,60917,3715,200,62,105062,226620,7.36978979304252,993,food,60,80,77.0,72.1,0,Established
26328,wholefoodbellies,2064,118,2,0,3001,6030,4.9004213660123535,352,food,75,65,77.0,72.1,0,Established
26329,zachlipson,55937,3450,133,89,84367,105400,5.252481430876154,942,travel,60,80,77.0,72.1,0,Established
26330,gabrielbranco_,1963,133,8,3,3805,6477,7.95831377117603,351,travel,75,65,77.0,72.1,0,Established
26331,lesya.kostyukova,63652,1171,57,28,105978,139816,2.336894982785429,956,fashion,60,80,77.0,72.1,0,Established
26332,kathleenttu,1264,75,1,0,1213,1473,5.964168052016246,385,fashion,75,65,77.0,72.1,0,Established
26333,xox.loveandfashion,3055,246,14,5,4057,8402,6.282654462369914,464,fashion,75,65,77.0,72.1,0,Established
26334,ayshahkamel,213834,14388,546,209,326344,448855,5.648026007216938,1204,fashion,60,80,77.0,72.1,0,Established
26335,rosieinthe_pnw,1690,138,8,4,1653,3494,6.409843918241053,339,food,75,65,77.0,72.1,0,Established
26336,nwafoodie,1374,81,3,1,1150,2280,5.944839325237835,340,food,75,65,77.0,72.1,0,Established
26337,princessbellaaa,368212,23925,707,475,662211,941346,5.112088776723823,1890,beauty,60,80,77.0,72.1,0,Established
26338,thehungrygames__,22305,1220,56,36,25395,38818,5.8026027707650645,851,food,60,80,77.0,72.1,0,Established
26339,downshiftology,46551,2484,107,34,90559,138652,5.974260869624512,957,food,60,80,77.0,72.1,0,Established
26340,9jafoodie,220694,9383,322,138,320465,662384,5.613677014444045,2175,food,60,80,77.0,72.1,0,Established
26341,smorgasburgla,166428,4579,167,100,184873,452409,3.4589496905033914,1569,food,60,80,77.0,72.1,0,Established
26342,saiprojects,2353,123,7,4,3584,4338,5.58923077460421,388,food,75,65,77.0,72.1,0,Established
26343,argeta_slovenija,1447,112,2,1,1467,2727,7.176968601415208,316,food,75,65,77.0,72.1,0,Established
26344,bbcgoodfood,513513,21496,1078,669,659165,1171071,5.911369029553369,4566,food,60,80,77.0,72.1,0,Established
26345,farhana_oberson,39307,3334,141,96,75151,91111,6.713449075503288,678,fashion,60,80,77.0,72.1,0,Established
26346,lalaloha_,24185,830,21,13,42465,91448,4.181248593135875,745,fashion,60,80,77.0,72.1,0,Established
26347,ibizabohogirl,282856,17283,703,391,246443,530999,5.718127681932822,2718,fashion,60,80,77.0,72.1,0,Established
26348,influencermaker_my,1092,56,1,0,1553,3497,6.158442643472121,281,fashion,75,65,77.0,72.1,0,Established
26349,christernordnes,1607,74,2,1,2990,6577,5.062718977351299,332,fashion,75,65,77.0,72.1,0,Established
26350,ivanakorda,44142,3171,236,133,79213,142779,5.647325271590095,970,fashion,60,80,77.0,72.1,0,Established
26351,jlcowdrey,82201,6108,438,214,72292,96287,7.834949530939602,933,fashion,60,80,77.0,72.1,0,Established
26352,capturinglifeoncamera,1396,146,10,5,2596,3450,8.509943195981872,240,fashion,75,65,77.0,72.1,0,Established
26353,ohwge,1197,66,2,0,2196,5323,5.924454963564648,286,fashion,75,65,77.0,72.1,0,Established
26354,taylorbaxter,39893,1014,40,22,40103,85563,2.643673992193907,763,fashion,60,80,77.0,72.1,0,Established
26355,nadiajaftha,233420,7729,608,373,393738,942235,3.0275732872336194,2036,fashion,60,80,77.0,72.1,0,Established
26356,madeleinebitici,281231,5792,340,174,441576,687477,2.854740789389817,2566,fashion,60,80,77.0,72.1,0,Established
26357,girlwithcurves,381319,25104,1004,464,744949,1017927,6.082990723225789,2598,fashion,60,80,77.0,72.1,0,Established
26358,misspetel,46583,2114,64,22,46018,61952,4.223142755753308,881,food,60,80,77.0,72.1,0,Established
26359,hispanickitchen,35655,1372,57,34,36560,84401,3.867575146324994,920,food,60,80,77.0,72.1,0,Established
26360,jasminlkennedy,1537,61,1,0,2112,3760,4.252322255603396,263,fashion,75,65,77.0,72.1,0,Established
26361,glendasagenda,1233,58,2,1,1025,1748,5.883719632139643,384,travel,75,65,77.0,72.1,0,Established
26362,christianbeitzh,28421,1928,107,67,25956,61076,5.566033199783071,853,travel,60,80,77.0,72.1,0,Established
26363,carlyforniakush,2337,56,2,0,2576,3432,1.9578492269666192,450,travel,75,65,77.0,72.1,0,Established
26364,dianaluchin,2057,175,8,5,2970,3783,9.081928869238832,343,travel,75,65,77.0,72.1,0,Established
26365,erinliveswhole,62369,4250,225,94,103553,222531,8.01714506962633,637,food,60,80,77.0,72.1,0,Established
26366,ellatumbless,2260,189,12,5,3021,5055,7.266705830639013,426,fashion,75,65,77.0,72.1,0,Established
26367,dessiemitcheson,237304,13826,357,144,192028,264395,5.087961430582791,1514,fashion,60,80,77.0,72.1,0,Established
26368,medkarina,1581,76,1,0,2071,5155,6.005296183493671,379,travel,75,65,77.0,72.1,0,Established
26369,juanarroita,66261,3198,230,104,104205,233091,4.784929609974532,893,fashion,60,80,77.0,72.1,0,Established
26370,zuneraserena,319939,10180,414,179,359449,816924,3.764912770174607,2405,fashion,60,80,77.0,72.1,0,Established
26371,winnspiration,34449,1055,76,33,36852,52749,3.039309330769973,550,fashion,60,80,77.0,72.1,0,Established
26372,tracycolleeen,40523,2078,121,47,51104,123969,5.534686302655775,531,fashion,60,80,77.0,72.1,0,Established
26373,emmahill,441501,23475,1744,951,542868,1098754,5.261418271890813,2667,fashion,60,80,77.0,72.1,0,Established
26374,obsidiankerttu,194503,3984,112,63,165187,247644,1.8811075678204496,1155,fashion,60,80,77.0,72.1,0,Established
26375,pikachuaz,2558,186,8,5,4230,6486,7.676658875540201,386,fashion,75,65,77.0,72.1,0,Established
26376,graciemcdonaldd,2003,162,8,3,3915,9044,8.431195280355729,319,fashion,75,65,77.0,72.1,0,Established
26377,rospii,1406,85,5,2,1965,3830,7.179110063804989,364,fashion,75,65,77.0,72.1,0,Established
26378,leehocampo,1900,174,9,3,2197,4640,8.73642009386896,446,fashion,75,65,77.0,72.1,0,Established
26379,vancitywild,138059,3999,107,60,197019,298578,3.1890516884567943,1032,travel,60,80,77.0,72.1,0,Established
26380,eldiariodeheaven,1207,56,4,2,1177,2288,4.572818668526328,484,beauty,75,65,77.0,72.1,0,Established
26381,thaismatsura,458434,22301,1558,529,878928,1303294,5.072452094549718,3467,fashion,60,80,77.0,72.1,0,Established
26382,eggcanvas,387100,10352,738,484,369097,846654,3.063379992269068,3652,fashion,60,80,77.0,72.1,0,Established
26383,inesjimm,322279,24404,1515,609,575167,1204656,6.255040330545748,1975,fashion,60,80,77.0,72.1,0,Established
26384,artistrybykelsea,1394,23,1,0,1772,3948,1.9096262629937464,260,beauty,75,65,77.0,72.1,0,Established
26385,katerinaproto,1014,33,0,0,1685,3637,4.02905236780839,326,fashion,75,65,77.0,72.1,0,Established
26386,kristzan,36398,2629,66,37,55105,66377,7.367950097874456,597,fashion,60,80,77.0,72.1,0,Established
26387,basialamy,1004,61,1,0,1591,2184,5.406613457679324,312,fashion,75,65,77.0,72.1,0,Established
26388,laweekly,138676,8195,432,292,135786,242888,4.549292699600829,1062,travel,60,80,77.0,72.1,0,Established
26389,edoexercise,1161,40,1,0,1459,2010,4.715137494983596,433,travel,75,65,77.0,72.1,0,Established
26390,zeanmacfarlane,66368,5020,171,99,75479,170089,6.542405777206173,995,travel,60,80,77.0,72.1,0,Established
26391,mariarudgealbuquerque,566325,29782,2131,712,493380,652200,6.493482443430223,3389,fashion,60,80,77.0,72.1,0,Established
26392,trustmeitsfashion,1205,86,2,1,2206,4452,5.974857054924587,249,fashion,75,65,77.0,72.1,0,Established
26393,rabia_sayed_doola,1578,101,6,3,1302,1965,6.959063561933244,357,fashion,75,65,77.0,72.1,0,Established
26394,lyncolnpresley,2294,104,3,2,4209,8575,6.131998244412714,448,fashion,75,65,77.0,72.1,0,Established
26395,editor_access,43105,2075,73,39,49659,118822,4.845861119133391,896,fashion,60,80,77.0,72.1,0,Established
26396,adrianakp,51402,2765,167,76,49429,104177,5.339494560887758,778,fashion,60,80,77.0,72.1,0,Established
26397,big.chantelle,32251,1316,36,16,27411,36050,4.951657583389425,644,fashion,60,80,77.0,72.1,0,Established
26398,mika_cntr,1507,62,2,0,1291,2985,4.775514799711034,360,fashion,75,65,77.0,72.1,0,Established
26399,supsui,49334,2818,179,107,67451,144578,4.486447818554557,791,fashion,60,80,77.0,72.1,0,Established
26400,kaha.llala_k.e.v,2446,149,11,6,4478,9595,6.547896287945323,441,fashion,75,65,77.0,72.1,0,Established
26401,ra1ning2,54997,2778,75,42,85399,117612,4.372573586515956,997,beauty,60,80,77.0,72.1,0,Established
26402,thecuff.co,27089,1605,108,32,36009,43268,5.4574030438928505,871,fashion,60,80,77.0,72.1,0,Established
26403,ydelays,407779,25358,1316,442,353105,621532,6.218739331950399,2153,beauty,60,80,77.0,72.1,0,Established
26404,thenaomikyle,206661,13844,825,418,349701,804152,7.762135751128593,1713,fashion,60,80,77.0,72.1,0,Established
26405,americanoize,103621,5691,391,130,99553,244547,7.164777151896582,454,fashion,90,50,77.0,72.1,0,Established
26406,lucasben1,1136,46,1,0,1993,3505,5.650118762693349,495,fashion,75,65,77.0,72.1,0,Established
26407,debreczenidora,56237,2169,147,59,65628,104234,4.599707391004167,945,fashion,60,80,77.0,72.1,0,Established
26408,sunnivaliodden,1560,86,6,1,2102,4488,4.737998354507579,382,fashion,75,65,77.0,72.1,0,Established
26409,we_fashion,474497,10158,366,174,435692,930757,2.255720968954421,3855,fashion,60,80,77.0,72.1,0,Established
26410,xokateday,1404,67,5,2,2386,4139,4.545281161362583,294,fashion,75,65,77.0,72.1,0,Established
26411,ms_kuan,204414,7311,438,217,196071,317089,3.451408809497768,1372,fashion,60,80,77.0,72.1,0,Established
26412,jujunorremose,836713,35134,1380,546,1602472,2236712,5.248945511360163,5881,fashion,60,80,77.0,72.1,0,Established
26413,iuliana_mamaliga,2035,95,5,2,2199,4837,4.442421354885379,320,fashion,75,65,77.0,72.1,0,Established
26414,pamclaudino_,82802,3129,180,102,155976,253174,4.994573695662291,911,fashion,60,80,77.0,72.1,0,Established
26415,sandyhelenaa,3084,217,6,3,5653,7079,6.755695837594969,478,fashion,75,65,77.0,72.1,0,Established
26416,kimtothechi_,1003,42,0,0,1987,3580,5.901865905908012,311,fashion,75,65,77.0,72.1,0,Established
26417,livionna02,45435,1291,57,26,51709,63470,3.624927726695279,737,food,60,80,77.0,72.1,0,Established
26418,_celinamitc,1814,68,3,2,2763,4759,5.086895877179681,323,fashion,75,65,77.0,72.1,0,Established
26419,chaudronpastel,10621,418,20,10,19505,25321,4.330497058691557,923,food,60,80,77.0,72.1,0,Established
26420,thecharmingolive,145722,10773,524,251,133530,329209,6.419628687116669,1096,fashion,60,80,77.0,72.1,0,Established
26421,nicxkey,1004,45,2,0,1911,2939,5.192532594929896,463,travel,75,65,77.0,72.1,0,Established
26422,cityteens,497415,22830,1088,545,834964,2044961,5.7726090330544055,2777,fashion,60,80,77.0,72.1,0,Established
26423,kirbysmall,1982,153,3,1,3589,5636,6.697665886754697,384,fashion,75,65,77.0,72.1,0,Established
26424,saraparikka,166833,9412,260,148,219521,470019,4.526254785466645,1654,fashion,60,80,77.0,72.1,0,Established
26425,traveldreamseekers,49089,1553,60,33,44302,70847,4.234693559158281,609,travel,60,80,77.0,72.1,0,Established
26426,jtsuhar,51921,2303,128,53,63582,107390,3.446637602215385,701,travel,60,80,77.0,72.1,0,Established
26427,deniscebulec,59320,1205,47,23,56019,135378,2.3986178813365853,824,travel,60,80,77.0,72.1,0,Established
26428,mirimchef5,244336,12995,709,474,398450,713420,4.384512131589579,1233,food,60,80,77.0,72.1,0,Established
26429,treatske,1330,92,4,1,1183,2945,7.251806024851575,440,food,75,65,77.0,72.1,0,Established
26430,peace.upon.faith,53389,1707,50,19,61479,109176,3.173278643178949,546,fashion,60,80,77.0,72.1,0,Established
26431,guiaugustoy,155823,11154,737,280,210299,361281,7.88977123712907,1205,fashion,60,80,77.0,72.1,0,Established
26432,noor,326164,22137,923,555,638160,1173230,5.754608287031442,2291,fashion,60,80,77.0,72.1,0,Established
26433,shoesandbasics,134424,4237,224,131,117084,256339,4.326662079553003,1173,fashion,60,80,77.0,72.1,0,Established
26434,caiquenogueira,153039,7396,580,231,229366,364983,4.688366824275223,1395,travel,60,80,77.0,72.1,0,Established
26435,quellaclaudia,60158,4277,237,135,64522,119998,5.523874327436698,931,travel,60,80,77.0,72.1,0,Established
26436,2lives1camera,1030,111,7,3,1156,2845,8.743155957446177,284,travel,75,65,77.0,72.1,0,Established
26437,sweetpotato_sneakers,63185,3980,203,127,52791,103046,5.573883212910104,771,food,60,80,77.0,72.1,0,Established
26438,hannahivvy,1965,47,2,1,2029,4635,2.1539861997573797,301,fashion,75,65,77.0,72.1,0,Established
26439,jasminmakeup1,228713,5334,286,118,193093,413975,3.210339302570981,2048,fashion,60,80,77.0,72.1,0,Established
26440,emilyschuman,439579,13013,833,332,730323,1237059,3.4656753321506715,3240,fashion,60,80,77.0,72.1,0,Established
26441,dennistheprescott,458961,20255,1013,353,781981,1663223,3.521442549410589,2798,food,60,80,77.0,72.1,0,Established
26442,julia.dalia,33338,1889,74,43,28600,53969,5.700574548439018,935,fashion,60,80,77.0,72.1,0,Established
26443,brittenelle,360592,12733,319,135,561704,887148,2.744874974638106,3167,fashion,60,80,77.0,72.1,0,Established
26444,paigelorentzen,48142,2062,113,36,49705,87483,5.667692437643624,829,fashion,60,80,77.0,72.1,0,Established
26445,shesweatsdiamonds,1061,91,5,1,1576,1985,7.404535453330686,167,fashion,75,65,77.0,72.1,0,Established
26446,cookieandkate,155121,8216,590,231,220632,278450,4.780708921019594,1166,food,60,80,77.0,72.1,0,Established
26447,laurareidd,122503,9171,681,239,179820,316769,7.603480081260868,1019,travel,60,80,77.0,72.1,0,Established
26448,soy_raka,35913,2453,73,33,44351,61324,6.622112707043158,931,fashion,60,80,77.0,72.1,0,Established
26449,nena_kay_,120921,9560,502,272,194433,432730,8.807538072725999,393,fashion,90,50,77.0,72.1,0,Established
26450,menstylefashionblog,30525,1428,34,22,34204,67194,4.34970680916231,641,fashion,60,80,77.0,72.1,0,Established
26451,gilbrtortiz,25690,1644,44,23,51107,68450,5.758327005497945,643,travel,60,80,77.0,72.1,0,Established
26452,giovannaincucina,1312,89,5,3,1494,2854,6.311188113121687,432,food,75,65,77.0,72.1,0,Established
26453,samijo,31801,2049,119,77,50394,78721,5.769395013778357,614,fashion,60,80,77.0,72.1,0,Established
26454,laducb,42176,2287,132,73,37647,50389,6.455068989571543,566,travel,60,80,77.0,72.1,0,Established
26455,aj_breezy_,1779,104,2,0,1785,3912,6.270479265720194,296,fashion,75,65,77.0,72.1,0,Established
26456,kyraxnicolex,1317,57,2,1,1924,4507,3.89398379719671,362,fashion,75,65,77.0,72.1,0,Established
26457,jenublasistyle,2467,98,3,1,3475,7271,5.15580265946097,421,fashion,75,65,77.0,72.1,0,Established
26458,plantifullynourished,77807,5698,141,67,151328,201566,6.12507507690515,794,food,60,80,77.0,72.1,0,Established
26459,jaynee.me,31807,1785,142,44,47896,67703,6.175436850882598,745,fashion,60,80,77.0,72.1,0,Established
26460,instawomenstore,195376,17130,1324,566,168733,363117,8.884214093968978,465,fashion,90,50,77.0,72.1,0,Established
26461,rita.sun19692,1880,139,4,2,3663,7740,6.010469160656445,445,food,75,65,77.0,72.1,0,Established
26462,showgirlwigs,1563,62,4,1,2778,6635,4.856106653809759,443,beauty,75,65,77.0,72.1,0,Established
26463,irina_ls,64296,2170,115,43,52281,98171,4.734744713310887,909,travel,60,80,77.0,72.1,0,Established
26464,giuseppe.giorl,134945,17315,414,252,248778,494336,9.893680887422786,324,travel,90,50,77.0,72.1,0,Established
26465,eatingwith_em,26953,1456,110,62,29784,72683,7.138579103286689,527,food,60,80,77.0,72.1,0,Established
26466,juliaeliseyt,1121,61,2,0,1448,1969,6.422398829854802,394,fashion,75,65,77.0,72.1,0,Established
26467,consciouslychloe,22294,731,48,33,23885,55164,4.46509777011275,703,fashion,60,80,77.0,72.1,0,Established
26468,veter.s.severa,18272,832,31,14,26732,64162,5.637661502422599,742,food,60,80,77.0,72.1,0,Established
26469,jordanseca,47341,4102,94,29,91023,157328,6.956503018803363,904,fashion,60,80,77.0,72.1,0,Established
26470,passionforbaking,1253611,74899,2154,1363,1293065,3180264,5.522427055919088,6607,food,60,80,77.0,72.1,0,Established
26471,michelesullivanfit,382530,10034,456,245,677395,886951,3.2590952973664917,1930,fashion,60,80,77.0,72.1,0,Established
26472,annaeasteden,29115,1501,49,31,46082,78696,4.043684216751159,678,fashion,60,80,77.0,72.1,0,Established
26473,m.shelly.s,1087,97,4,1,1386,2055,7.221356790456872,371,fashion,75,65,77.0,72.1,0,Established
26474,ryanmillier,237430,13401,808,282,200630,383610,6.108329634494979,1768,travel,60,80,77.0,72.1,0,Established
26475,ingasglam,1193,95,4,2,1291,1707,7.674754401335474,343,beauty,75,65,77.0,72.1,0,Established
26476,tanyadhar,115664,4713,268,116,162975,324866,3.783292009558607,1036,fashion,60,80,77.0,72.1,0,Established
26477,sylviagaczorek,224719,5108,102,66,209830,376768,2.6066522410801998,1453,fashion,60,80,77.0,72.1,0,Established
26478,kitkat_ch,260865,9492,575,387,344252,449727,3.2527801009000767,2306,travel,60,80,77.0,72.1,0,Established
26479,thesunsetcolada,87768,3966,279,187,173752,403320,5.199632130104855,890,travel,60,80,77.0,72.1,0,Established
26480,brookewillson,158923,7424,250,174,145628,214144,4.048053119163343,1074,travel,60,80,77.0,72.1,0,Established
26481,ma_rielou,34331,968,71,26,35483,69137,2.8184676782388456,522,fashion,60,80,77.0,72.1,0,Established
26482,cookcamera,1214,115,7,4,2119,3556,8.97204218514082,445,fashion,75,65,77.0,72.1,0,Established
26483,shamoraiss,197959,11388,621,262,363429,775305,6.776306838346072,1825,fashion,60,80,77.0,72.1,0,Established
26484,wernou,161217,9119,523,206,148129,225167,5.423220543629369,1059,food,60,80,77.0,72.1,0,Established
26485,sisterhoodofthetravelingfork,29037,288,17,6,23637,40714,1.2603530264310503,660,food,60,80,77.0,72.1,0,Established
26486,nourishmybliss,23478,982,69,35,28256,64163,5.42187653222265,508,food,60,80,77.0,72.1,0,Established
26487,spoonforkbacon,303194,14021,427,226,245237,320272,5.625398269907393,2359,food,60,80,77.0,72.1,0,Established
26488,sportzuckerl,1185,67,3,0,1830,3595,6.440645855201379,450,travel,75,65,77.0,72.1,0,Established
26489,jaimecation,51692,1014,59,32,53725,125788,2.276427883595684,575,travel,60,80,77.0,72.1,0,Established
26490,drjay1,1873,115,4,1,2774,4899,6.398718064986221,455,travel,75,65,77.0,72.1,0,Established
26491,a.girl.and.her.commander,32540,1184,56,26,58147,87099,3.508383680075804,620,travel,60,80,77.0,72.1,0,Established
26492,troppaseta,43045,2376,48,21,49590,99806,4.686882433302203,549,travel,60,80,77.0,72.1,0,Established
26493,jakesfoodbible,51360,2323,136,43,94956,131770,4.558109665304468,795,food,60,80,77.0,72.1,0,Established
26494,findmeoutside,74964,3962,150,70,133362,219375,5.01517886372637,991,travel,60,80,77.0,72.1,0,Established
