video_id,category,title,title_length,title_word_count,has_number,has_question,has_exclamation,title_caps_ratio,tag_count,desc_length,publish_hour,publish_day,duration_sec,view_count,like_count,comment_count,view_median,view_std,views_z,viral_label
59dPzrhRhlk,Gaming,bus simulator Indonesia vs bus simulator india traffic comparison part 1,72,11,1,0,0,0.013888888888888888,3,891,5,1,18,581887,0,79,259897.5,90682455.75342959,0.003550736438760619,medium
3FTKGkkafaw,Gaming,"🔴RCB vs GT, FINAL Match IPL 2026 | Live Cricket Match Today | Gujarat vs Bengaluru Live | IPL",93,19,1,0,0,0.25806451612903225,35,1710,18,6,17156,2173539,24339,12,259897.5,90682455.75342959,0.02110266516384705,medium
tPb_EHjLvg8,Gaming,💔 2025 Players Will Never Feel This... 😭 #freefire #youtubeshorts,65,10,1,0,0,0.07692307692307693,0,723,1,0,11,3730,64,14,259897.5,90682455.75342959,-0.002824884900520703,medium
k9Cphf5YpX0,Gaming,"T20 SQUAD: ASIAN GAMES PROBABLES, RISHABH & RUTURAJ IN BUT NO PATIDAR, SAI & PRABH. SHOCKING",92,16,1,0,0,0.75,23,839,14,5,533,30470,590,136,259897.5,90682455.75342959,-0.0025300097807653727,medium
trJ946mt6iU,Gaming,Jack ne kharidi ek off roading wali car😀. Indian Theft Aura simulator gameplay. #gaming,87,14,0,0,0,0.04597701149425287,0,2361,3,5,59,10493,99,1,259897.5,90682455.75342959,-0.0027503059762534893,medium
dAZxnEGWBsk,Gaming,Biggest issue with the MacBook Neo 🤔,36,7,0,0,0,0.1111111111111111,0,1004,15,3,22,927308,6935,328,259897.5,90682455.75342959,0.0073598635420143955,medium
7MvNhtHwd3I,Gaming,Vande Bharat Train Cheat Code Add In Indian Bike Driving 3D 🤑| Indian Bike Driving 3d New Update,96,18,1,0,0,0.16666666666666666,12,1161,5,0,606,203217,1656,164,259897.5,90682455.75342959,-0.0006250437257027676,medium
tuLFtKs6urI,Gaming,Virat Kohli ramp character challenge|#gaming #Indian bikes driving 3D#shorts #trending,86,10,1,0,0,0.046511627906976744,14,1347,2,5,11,20437,0,1,259897.5,90682455.75342959,-0.002640648601876264,medium
9DVR4TsDFkU,Gaming,Ada Abah dan Ibu Upin Ipin mengetuk pintu‼️ tapi TERNYATA‼️😱,60,10,0,0,0,0.21666666666666667,0,0,4,6,10,5933844,19304,18,259897.5,90682455.75342959,0.06256939617325497,medium
rYBBz6WnMLU,Gaming,The Coolest Looking Gaming Laptop! ASUS Zephyrus Duo #laptop #asus,66,10,0,0,1,0.16666666666666666,0,0,16,4,38,321485,11238,156,259897.5,90682455.75342959,0.0006791556259510624,medium
VEGq2Du_HCw,Gaming,"Subscribe for $10,000",21,3,1,0,0,0.047619047619047616,0,466,16,4,14,642400423,3803175,61210,259897.5,90682455.75342959,7.081199115802666,viral
6ZXdD3rXBAE,Gaming,CARS VS EXTREME DOWNHILL,24,4,0,0,0,0.875,10,833,3,6,1880,8456827,250631,20620,259897.5,90682455.75342959,0.09039156948161932,medium
lhLcwMjIsKo,Gaming,"A 10TB SSD from Amazon For Just ₹4,000! 🤯",41,9,1,0,1,0.21951219512195122,27,379,14,0,49,3617305,84459,448,259897.5,90682455.75342959,0.037023782297305324,medium
-adBxxLRmbU,Gaming,Free Fire Headshot setting 2026 ⚡ Best Sensitivity Settings ⚙️| Sensitivity + Hud Settings Free Fire,100,16,1,0,0,0.11,0,4216,7,1,8,1089633,7730,45,259897.5,90682455.75342959,0.009149901081815593,medium
yDezerNnWqc,Gaming,Bus simulator Indonesia vs bus simulator India 💀😱#bussimulatorindonesia #bussimulatorindia,90,9,0,0,0,0.03333333333333333,7,334,12,0,17,2079549,0,873,259897.5,90682455.75342959,0.02006619124814759,medium
eUxyBS5y8rQ,Gaming,Draw the Wheels to Win! 😆,25,6,0,0,1,0.12,24,197,14,4,684,3604439,14061,909,259897.5,90682455.75342959,0.03688190259308797,medium
sbQLhHFcXSc,Finance,How to Start SIP in 2026 📈 | Beginner to Pro Investment Strategy,64,13,1,0,0,0.140625,20,1481,10,2,1494,161366,5204,85,61909.5,230602.67777465028,0.43128944104105743,high
IRCAZCzi4bA,Finance,SIP Kaise Kare ? SIP Investment in HINDI ( Step By Step ) | Sip Kya Hota Hai ?,78,19,0,1,0,0.2692307692307692,24,3014,9,4,442,108804,3725,568,61909.5,230602.67777465028,0.2033562682469207,medium
o1Zlv4K58yk,Finance,US Market SIP Vs Indian Market SIP | किस में बनेगी बड़ी Wealth | SAGAR SINHA,75,16,0,0,0,0.30666666666666664,14,3323,13,5,1176,89022,3434,288,61909.5,230602.67777465028,0.11757235545415001,medium
6IWdxct7g70,Finance,"How to Start Investing in 2026 (Beginner Guide) | SIP, Stocks, System Explained",79,13,1,0,0,0.13924050632911392,32,4875,13,0,347,2353,185,15,61909.5,230602.67777465028,-0.25826456385818664,medium
M3PX1x9W5M8,Finance,50 Stocks தேவையில்லை… இந்த 10 போதும்! 🔥 நான் வாங்கும் 10 SIP Stocks! 🚀 #sipstocks #longterminvesting,100,15,1,0,1,0.05,43,4992,10,5,1176,11909,515,89,61909.5,230602.67777465028,-0.21682532259604342,medium
OgbVbKdCS3A,Finance,Small Investment Big Return SIP का असली खेल | Sagar Sinha,57,11,0,0,0,0.15789473684210525,15,3524,13,0,396,693147,16434,732,61909.5,230602.67777465028,2.7373381180632186,viral
KjAGFk1_pBg,Finance,Market Crash 2026 Mein Invest Karein Ya Nahi? Real Data Dekho | SIP Strategy,76,14,1,1,0,0.18421052631578946,11,4942,14,4,491,93193,3297,172,61909.5,230602.67777465028,0.13565974299123656,medium
RM_oVlXtjJI,Finance,Where are Indians Investing their Money in 2025?,48,8,1,1,0,0.08333333333333333,0,2761,9,0,6,296,1,0,61909.5,230602.67777465028,-0.26718466842874217,medium
eOn6unfQ21k,Finance,How to Invest in US Stocks from India - 2026,44,10,1,0,0,0.13636363636363635,0,1977,10,1,679,6718,140,73,61909.5,230602.67777465028,-0.2393359024821658,medium
L8t-qq5QRbo,Finance,Did Gajendra Kothari stop his SIP in 2026? | The 99% Club,57,12,1,1,0,0.14035087719298245,23,2842,14,5,3781,99374,2140,106,61909.5,230602.67777465028,0.16246342133377603,medium
jHUgkZEHmm8,Finance,Girte Market Mein SIP kaise kare ? | Best Investment Strategy in market crash,77,14,0,1,0,0.11688311688311688,16,4943,13,6,224,10555,493,25,61909.5,230602.67777465028,-0.22269689361623407,medium
0B2SqrM1XVA,Finance,Sip Kya Hota Hai in Hindi | Sip Kaise Start Kare | sip investment in hindi | sip kya hai mutual fund,100,22,0,0,0,0.09,14,2101,2,6,741,39158,1263,253,61909.5,230602.67777465028,-0.09866103993047834,medium
YrZsVwX-Zbw,Finance,SIP vs Lump Sum: Investment Ke Liye Kaun Better Hai? | Beginners Ke Liye Best Investment Strategy,97,17,0,1,0,0.17525773195876287,17,4986,1,6,295,15118,693,26,61909.5,230602.67777465028,-0.20290961254892984,medium
dcYtrvru-Ac,Finance,Top 5 Investments for MONTHLY PASSIVE INCOME | Earn Lifetime Monthly Income,75,12,1,0,0,0.3466666666666667,20,2509,12,5,721,190810,4724,125,61909.5,230602.67777465028,0.5589722601832241,high
p78cIhYzv_E,Finance,Is SIP Really the Best Way to Invest in 2026? | SIP vs Lumpsum | Neeraj Arora,77,17,1,1,0,0.18181818181818182,24,2057,14,3,1509,35908,894,73,61909.5,230602.67777465028,-0.11275454496417082,medium
hp5rgFzqLSQ,Finance,SIP का बाप - ETF | SIP से भी ज़्यादा कमाई | क्या होता है ETF | Sagar Sinha,74,19,0,0,0,0.1891891891891892,4,3260,13,1,2555,441765,10485,637,61909.5,230602.67777465028,1.647229354254085,viral
s0No9_X0bt8,Finance,How to Start SIP in Nasdaq 100 | US Stocks Investing | Sanjay Kathuria,70,14,1,0,0,0.17142857142857143,19,4974,16,2,1119,96463,3009,470,61909.5,230602.67777465028,0.14983997728667486,medium
oRphkZGq_Go,Finance,9 Best Govt Investment Schemes | लोग जानते ही नहीं | Govt Guarantee | SAGAR SINHA,81,16,1,0,0,0.19753086419753085,16,3660,13,1,2352,273691,7083,658,61909.5,230602.67777465028,0.9183826573209062,high
ikGcjqcCk80,Finance,Bitcoin SIP vs Gold SIP vs Nifty SIP | Bitcoin Crash सबसे बड़ी Opportunity? | SAGAR SINHA,89,17,0,1,0,0.2808988764044944,16,3572,13,0,1556,397190,12491,1374,61909.5,230602.67777465028,1.4539315121381333,viral
AYTQWEkAs7M,Finance,Real Estate vs Mutual Funds 📈🏠 | Which Investment is Better for Wealth Creation?,80,14,0,1,0,0.1125,20,1542,12,0,122,171835,8020,10,61909.5,230602.67777465028,0.4766878731018964,high
G7vMznAckbM,Finance,Best SIP Plans for 2026 | Best Mutual Funds for 2026 | Best Mutual Fund to Invest for Beginners,95,19,1,0,0,0.1368421052631579,20,2026,14,5,601,28582,455,69,61909.5,230602.67777465028,-0.14452347354165732,medium
VsiWtnbu4W4,Finance,43 வயதில் SIP தொடங்கலாமா? | News Cafe Tamil | Stocks,52,10,1,1,0,0.1346153846153846,5,2240,6,6,69,1023,16,0,61909.5,230602.67777465028,-0.26403205976428235,medium
QBQ9mT8Og_8,Finance,US के AI Stocks में Invest कैसे करें? | Sagar Sinha,51,11,0,1,0,0.1568627450980392,16,1903,12,0,2580,164326,5260,453,61909.5,230602.67777465028,0.44412537177943584,high
efZPxBkikjQ,Finance,Top 4 SIP Investment Plans in India | Best SIP Schemes - Mutual Funds (2026),76,15,1,0,0,0.18421052631578946,21,2170,10,4,453,14260,192,14,61909.5,230602.67777465028,-0.20663029787782464,medium
eYSkbaiO0U8,Finance,Why CASH is King in 2026 | The Only Investing Strategy That Works,65,13,1,0,0,0.18461538461538463,21,1052,13,1,113,10314,438,14,61909.5,230602.67777465028,-0.22374198122027097,medium
ky1LTUAgA9g,Finance,Best 3 Mutual Funds for 2026 | Index Funds | Best SIP Plans for 2026 | Mutual Funds for Beginners,97,20,1,0,0,0.13402061855670103,20,2406,14,1,608,21833,347,33,61909.5,230602.67777465028,-0.17379026291777752,medium
9E4p1asd-W8,Finance,पहला Investment कहाँ करें? | ETF vs Mutual Fund vs Index Fund | Sagar Sinha,75,15,0,1,0,0.13333333333333333,16,3526,14,2,1661,74426,3009,248,61909.5,230602.67777465028,0.05427734023206523,medium
8MugL7NuQy8,Finance,Rakesh Jhunjhunwala’s Best Investment Advice | ₹5K SIP to ₹3.5 Crore,68,11,1,0,0,0.14705882352941177,0,824,16,3,80,2953,66,4,61909.5,230602.67777465028,-0.2556626860058126,medium
Uk9vD0UUU5A,Finance,How to beat inflation and build real wealth,43,8,0,0,0,0.023255813953488372,25,2608,7,6,105,5296,212,2,61909.5,230602.67777465028,-0.24550235299229217,medium
xf7ka23dazc,Finance,Middle Class Ka Sabse Bada Money Trap #shorts,45,8,0,0,0,0.15555555555555556,23,3721,13,0,29,617,10,0,61909.5,230602.67777465028,-0.26579266377772204,medium
vJl3Jlg_cu4,Finance,Right age to start investing to make 1 crore fast #shorts,57,11,1,0,0,0.017543859649122806,23,3721,6,0,29,1437,19,0,61909.5,230602.67777465028,-0.26223676404614427,medium
73LMjSHS4fE,Finance,Nifty50 SIP won't make you Rich ?,33,7,1,1,0,0.15151515151515152,2,3338,16,1,147,339443,11844,1153,61909.5,230602.67777465028,1.203513778236398,viral
siqjfRN070I,Finance,"BOLD PREDICTION for India Stock Market 2026 | SIP, War & Retirement | Karan Dutta | FWS 118",91,18,1,0,0,0.2967032967032967,1,2235,13,4,2448,54838,949,103,61909.5,230602.67777465028,-0.030665298721771202,medium
-iSk-usAlFU,Finance,Right time to buy US stocks?,28,6,0,1,0,0.10714285714285714,18,3234,16,5,1450,210914,8290,1447,61909.5,230602.67777465028,0.6461525140901021,high
gG_7BPEpDcY,Finance,"Best Mutual Funds for SIP in 2026 | Best SIP Plans for Long, Short Term Investment | Sanjay Kathuria",100,19,1,0,0,0.17,21,1052,11,3,3420,71405,1029,44,61909.5,230602.67777465028,0.04117688524536215,medium
mGxcRJGrvZ4,Finance,Top 5 Mutual Funds for 2026 – Don’t Miss This!,46,10,1,0,1,0.13043478260869565,17,396,11,0,180,40310,1272,14,61909.5,230602.67777465028,-0.09366543445392025,medium
KOxcBxE8VR0,Finance,Market Crash Alert: 3 Mutual Fund Mistakes That Can Destroy Your Wealth - Rahul Jain,84,15,1,0,0,0.15476190476190477,25,3185,14,5,1024,119844,2647,225,61909.5,230602.67777465028,0.25123082073060227,medium
Ob12RVbdKZA,Finance,Lumpsum के लिए 3 Best Mutual Funds for 2026 | Best SIP Plans for 2026 | Mutual Funds for beginners,98,20,1,0,0,0.11224489795918367,20,2380,14,2,594,30048,424,90,61909.5,230602.67777465028,-0.1381662186556902,medium
BBXcdGzMC94,Finance,Sbi mutual fund best plan 2025 2026  | past returns | mutual funds to invest in 2026 #mutualfunds,97,18,1,0,0,0.010309278350515464,7,2317,9,6,6,62548,101,4,61909.5,230602.67777465028,0.0027688316812346622,medium
UrHjcfwwvbs,Finance,₹21 Daily SIP = ₹1 Crore?  Start Investing Today | Mutual Fund SIP Strategy #trading #sip,89,16,1,1,0,0.15730337078651685,25,1101,12,4,50,491930,8391,54,61909.5,230602.67777465028,1.8647680250279877,viral
kTnPvKjeJeE,Finance,Best Flexi Cap Fund for Long Term Wealth Creation? #flexicapfund #paragparikhflexicapfund,89,11,0,1,0,0.0898876404494382,23,1454,12,5,59,180869,4297,1283,61909.5,230602.67777465028,0.5158634806324742,high
tQGnUCQSoIQ,Finance,बदलेगी निवेशकी दुनिया?  #shortvideo #shorts,43,5,0,1,0,0.0,26,1802,9,0,82,3556,14,0,61909.5,230602.67777465028,-0.25304779876417677,medium
nRbngGp8icw,Finance,SIP Kaise Start Kare | SIP Investment In Hindi | How To Invest In Mutual Funds #SIP #ShortsVideo,96,18,0,0,0,0.23958333333333334,22,1789,5,0,131,2231,7,2,61909.5,230602.67777465028,-0.258793612354836,medium
FHNbe0Gp8B0,Finance,Good News for SIP Investors! SEBI Launches Mutual Fund Lock Feature,67,11,0,0,1,0.22388059701492538,23,2663,12,4,63,19732,606,7,61909.5,230602.67777465028,-0.1829011718641738,medium
bgF2GDNZ5_w,Finance,3 SIP rules in mutual funds,27,6,1,0,0,0.1111111111111111,24,1178,14,6,121,61271,2325,37,61909.5,230602.67777465028,-0.0027688316812346622,medium
Zl4aRKF4lrA,Finance,Top 5 Mutual Funds,18,4,1,0,0,0.16666666666666666,0,0,2,1,99,332305,8342,60,61909.5,230602.67777465028,1.172560104719322,viral
bB7UvwEfggg,Finance,One SIP. Changing Markets. Long Term Discipline. | Kotak Flexicap Fund,70,11,0,0,0,0.17142857142857143,19,925,14,2,78,92644,462,0,61909.5,230602.67777465028,0.13327902475631437,medium
sjfhnmOKLSY,Finance,Harshad Mehta’s “Invest in India” Strategy 🇮🇳 #stockmarket #harshadmehta,72,9,0,0,0,0.06944444444444445,13,1225,11,2,68,1363156,28612,102,61909.5,230602.67777465028,5.642807414715302,viral
64l3ikzb4uo,Finance,இவ்ளோ வட்டி கிடைக்கும்னு நெறைய பேருக்கு தெரில🥳  | Money Investment | Savings | Investment Plan 2026,99,15,1,0,0,0.050505050505050504,22,2941,5,2,141,79372,1076,5,61909.5,230602.67777465028,0.07572548666180155,medium
FaOWvh9c9uc,Finance,Crypto में कितना इन्वेस्ट करें? Deepak Wadhwa से जानिए 5% रूल | #deepakwadhwa #crypto #zeebusiness,98,15,1,1,0,0.030612244897959183,23,2449,11,0,48,1530,6,2,61909.5,230602.67777465028,-0.2618334729790263,medium
bapWSYZ7F8M,Comedy,Relatable 🤣 ? #relatable #funny #indian #shorts #comedy #viral #fyp #relatable #explore,87,12,0,1,0,0.011494252873563218,0,0,13,0,22,30476,804,19,52019.0,1287485.8211969337,-0.016732611455069987,medium
4ziOcHqmAbw,Comedy,Send this to that dost 😂#relatable #funny #indian #shorts #comedy #viral #fyp #relatable #explore,97,14,0,0,0,0.010309278350515464,0,0,13,6,6,18203,555,11,52019.0,1287485.8211969337,-0.026265143618096207,medium
uBeHGdATZfo,Comedy,I’m the best 😂🙌🏻 #viral #funny #comedy #love #shorts #trending #foryou #india @c@chotanawab,91,13,0,0,0,0.01098901098901099,0,0,16,4,27,154272,9136,179,52019.0,1287485.8211969337,0.07942068045839815,medium
Ru1olRGFln4,Comedy,Sare kaam krti hun 😭#relatable #funny #indian #shorts #comedy #viral #fyp #relatable #explore,93,13,0,0,0,0.010752688172043012,0,0,13,2,6,163818,2146,36,52019.0,1287485.8211969337,0.08683513104327946,medium
WenqKlGuDDY,Comedy,Ye kya ho gaya 😂 #funny #youtube #comedy #standupcomedy #india #shorts #shadabjakati1 #entertain,96,13,1,0,0,0.010416666666666666,8,914,5,5,34,27546,278,0,52019.0,1287485.8211969337,-0.01900836467251208,medium
VJLBK2a0ZUY,Comedy,Dono ko Nahi mili cold drinks 😂😂 #comedy #funny #shorts,55,10,0,0,0,0.03636363636363636,4,85,8,0,22,901,9,1,52019.0,1287485.8211969337,-0.03970373821474574,medium
Z_4WLJQJpw4,Comedy,पवन खेड़ा ने खोली कांग्रेस की पोल!😜#shorts #funny #comedy #pawankheda #@flywithsanty,84,11,0,0,1,0.0,14,1216,3,5,67,96498,3344,133,52019.0,1287485.8211969337,0.0345471765729034,medium
4ib2g_niVLU,Comedy,My big group 😂😏#relatable #funny #indian #shorts #comedy #viral #fyp #relatable #explore,88,12,0,0,0,0.011363636363636364,0,0,14,4,7,45484,919,9,52019.0,1287485.8211969337,-0.005075784053236891,medium
InlzklqXoyA,Comedy,Reality🤦🏻‍♀️😭 #shorts #shortsfeed #funny #comedy #indian #explore #ytshorts #funnyshorts,88,9,0,0,0,0.011363636363636364,36,858,11,0,28,22341,234,33,52019.0,1287485.8211969337,-0.023051127640698464,medium
3jFKBomhVqE,Comedy,राहुल बार बार विदेश क्यों जाता हैं?😜#shorts #funny  #comedy #rahulgandhi #@flywithsanty,87,11,0,1,0,0.0,14,1176,12,6,70,129551,3775,62,52019.0,1287485.8211969337,0.06021969230536536,medium
ZhXAu9TV3d8,Comedy,Anand ne bhoot dekh liya 😱😂#trendingshorts #comedy #funny #indian #shorts#youtubeshorts #a9profun,97,11,1,0,0,0.010309278350515464,0,116,13,0,29,11206,71,0,52019.0,1287485.8211969337,-0.031699766574561174,medium
gb5v4qwmjHs,Comedy,VeeHan Kab Sudhrega#funny #comedy #youtubeshorts #viral#relatable #reels #india #shorts #fyp#explore,100,10,0,0,0,0.04,19,118,5,6,29,8468,79,9,52019.0,1287485.8211969337,-0.03382639193611627,medium
3TY6otZwifw,Comedy,peddi ka  share😁||#999india #comedy #comedyfilms #funny #comedymovies #funnycomedy #shorts #amma,96,10,1,0,0,0.0,30,1447,14,1,60,560720,26526,43,52019.0,1287485.8211969337,0.3951119240498332,high
F8SOpOTlv3g,Comedy,Aapke dad bhi ese krte h?🥹#relatable #funny #indian #shorts #comedy #viral #fyp #relatable #explore,99,14,0,1,0,0.010101010101010102,0,0,13,3,16,807921,9909,136,52019.0,1287485.8211969337,0.5871148152119162,high
_NSLBobn-Xk,Comedy,Aapke gharwale bolte h ? 🤣#relatable #funny #indian #shorts #comedy #viral #fyp #relatable #explore,99,14,0,1,0,0.010101010101010102,0,0,13,5,7,48844,1132,20,52019.0,1287485.8211969337,-0.002466046575214557,medium
QDQJ6y_MHi8,Comedy,maar daala🤣#shadabjakati #viral #funny #youtube #comedy #standupcomedy #indian #shorts Shadab Jakati,100,11,0,0,0,0.02,8,867,10,0,48,6618,118,0,52019.0,1287485.8211969337,-0.03526330096419405,medium
v7Rbq-QrlDI,Comedy,Relatable girls 🤣 ? #relatable #funny #indian #shorts #comedy #viral #fyp #relatable #explore,93,13,0,1,0,0.010752688172043012,0,0,7,5,11,39807,0,1,52019.0,1287485.8211969337,-0.009485153000478794,medium
kN9-ZqmmQ7Y,Comedy,टॉवेल मांगना पड़ गया भारी 😂 #comedy #funny #standupcomedy #relatable #jookes #shorts #short #jokes,98,14,0,0,0,0.0,0,1698,7,4,30,52857,300,3,52019.0,1287485.8211969337,0.0006508809543400941,medium
tbIP0rYUVuE,Comedy,Ambulance Ne Bacha Liya 😎🤩 #comedy #funny #indian #shortvideo #satisfying #shorts #eyecatchy,92,12,0,0,0,0.043478260869565216,6,92,10,6,20,16244,87,0,52019.0,1287485.8211969337,-0.027786713772693157,medium
ZgsccI0RxK8,Comedy,वकील साहब ने कहा - हमारे लिए चायवाला अच्छा है! #shorts #funny #reaction #india | Beautiful India,96,17,0,0,1,0.020833333333333332,9,220,12,6,37,2625098,58923,582,52019.0,1287485.8211969337,1.998529970301259,viral
FmNLbz5xHRU,Comedy,Teacher vs Cute Kid Funny Answer 😂 | Indian Comedy Shorts | Viral Interview#shorts #funny #comedy,97,16,0,0,0,0.10309278350515463,0,650,14,2,11,395514,4286,8,52019.0,1287485.8211969337,0.2667951711349053,medium
Pgj2OdZnDe4,Comedy,Parents Things 😂🔥 || indian family #shorts #indian #relatable #comedy #funny #youtubeshorts #mummy,98,13,0,0,0,0.02040816326530612,7,1113,13,0,32,5390,0,0,52019.0,1287485.8211969337,-0.03621709787580459,medium
6Q3dI5yjdEs,Comedy,#kannada #comedy #funny #minivlog #tulunad #tuluvlogs #love #shortvideo #vlog #india #comedy,92,11,0,0,0,0.0,0,0,3,5,20,289703,11376,95,52019.0,1287485.8211969337,0.18461096509710134,medium
7gnVgOytSMw,Comedy,Danger ‼️ bhoot aur chota bhai 👻#trendingshorts #comedy #shorts#indian #viralshorts#funny#a9reels ￼,99,11,1,0,0,0.010101010101010102,0,116,2,0,30,184960,1104,10,52019.0,1287485.8211969337,0.1032562827576688,medium
J6uCsSbjLZs,Comedy,Final option 😜😂 ||#shorts #kcindian #food #comedy #funny #trending #viral #wow #twist #police,93,13,0,0,0,0.010752688172043012,26,1524,14,0,32,1620850,19052,67,52019.0,1287485.8211969337,1.218522933745017,viral
JY3sqc9DGgc,Comedy,Send this to your friend 😭🥲#relatable #memes #comedy #funny #indian #friends #shortvideo #shorts,96,13,0,0,0,0.010416666666666666,0,0,12,0,13,4756,38,2,52019.0,1287485.8211969337,-0.03670953048326476,medium
gUOfOnCfgFE,Comedy,Send this to your brother🙂#relatable #funny #indian #shorts #comedy #viral #fyp #relatable #explore,99,13,0,0,0,0.010101010101010102,0,0,13,0,12,3334374,26432,95,52019.0,1287485.8211969337,2.549430017760119,viral
y0zgpQL4gtc,Comedy,Aur kya hi bolon 😭😂#relatable #funny #indian #shorts #comedy #viral #fyp #relatable #explore,92,13,0,0,0,0.010869565217391304,0,0,13,1,7,229514,3686,29,52019.0,1287485.8211969337,0.13786171239927805,medium
bKN3gZRAjPA,Comedy,Bachpan ka geometry box 😂🔥| Indain family #shorts #funny #comedy #bachpan #mayankgautamvlogs,92,12,0,0,0,0.021739130434782608,33,569,9,0,30,4507,72,0,52019.0,1287485.8211969337,-0.0369029306713682,medium
oATbY4YugAQ,Comedy,Spoon 🥄  #funny #comedy #viral  #youtubeshorts #trending #shorts #short #love #ytshorts #viral #yt,98,13,0,0,0,0.01020408163265306,0,1717,6,6,15,40037,0,28,52019.0,1287485.8211969337,-0.009306510256447503,medium
l5LaOWuFN0o,Comedy,India mein bhooton ka Jalwa 😂#trendingshorts #youtubeshorts #viralvideo #comedy #shorts #funny ￼,96,12,0,0,0,0.020833333333333332,8,112,15,0,30,7161330,38394,7,52019.0,1287485.8211969337,5.521855761790607,viral
tSW8ACPAwvs,Comedy,Chota bhai aur Kajal 🤣🔥| Indian family #shorts #funny #comedy #kajal #mayankgautamvlogs,87,12,0,0,0,0.034482758620689655,35,553,9,5,36,27087,238,1,52019.0,1287485.8211969337,-0.019364873452991916,medium
ziyIAj6bONc,Comedy,चुड़ैल और हनुमान जी🙏 #comedy #funny #indian #jokes #chotabhai #viral #भूत #trending #shorts,91,13,0,0,0,0.0,0,0,13,6,22,28632,218,1,52019.0,1287485.8211969337,-0.01816486023765129,medium
WIWeamDEwC0,Comedy,Cold drink kaam aa gayi 🤣 #shorts #indian #relatable #funny #comedy,67,11,0,0,0,0.014925373134328358,0,67,14,6,30,41872,0,1,52019.0,1287485.8211969337,-0.0078812518421109,medium
KE4PoJYCIug,Comedy,Aam khane ka sahi tareeka😂🔥 #comedy #funny #bachpan #relatable #chotabhai #shorts #indian,89,12,0,0,0,0.011235955056179775,0,0,14,3,30,51181,466,0,52019.0,1287485.8211969337,-0.0006508809543400941,medium
HYGG6r1obXk,Comedy,Lolipop ka Nasha 🍭😂🔥| Indian family #shorts​​ #funny​​ #comedy​​ #lolipop​​ #mayankgautamvlogs​​,96,11,0,0,0,0.03125,8,96,0,3,30,36462,323,0,52019.0,1287485.8211969337,-0.012083239864759957,medium
j1fGBKVaV7w,Comedy,Send this to that friend 🙂#relatable #funny #indian #shorts #comedy #viral #fyp #relatable #explore,99,14,0,0,0,0.010101010101010102,0,0,13,6,9,708186,8441,47,52019.0,1287485.8211969337,0.5096498844468693,high
isU6KItQGAo,Comedy,टीटी को उल्लू बना दिया #trendingabhay #comedy #funny #shorts #titicomedy #viralvideo #india,91,12,0,0,0,0.0,0,0,1,3,71,82933,2228,13,52019.0,1287485.8211969337,0.024011138212970965,medium
I00O2uaavWE,Comedy,Bache aur cone wali ice cream 😂🔥 | indian family #shorts #indian #comedy #chaman #relatable #funny,98,16,0,0,0,0.01020408163265306,10,67,2,5,30,244577,1793,3,52019.0,1287485.8211969337,0.14956125871816212,medium
Jxo1ra7bLAQ,Comedy,Indian family ice creams😂🔥 |Indian family #comedy #shorts #chaman #funny #video #viral #family,94,13,0,0,0,0.02127659574468085,15,238,1,2,30,34086,210,0,52019.0,1287485.8211969337,-0.013928697081361465,medium
dN7ZlrFUG14,Comedy,Chahe Mera Dil Jaaye#emotional#hindi#trending#comedy#funny#shorts#video#dance#sheela Devi 143#,94,6,1,0,0,0.05319148936170213,12,94,3,2,13,4032150,21834,0,52019.0,1287485.8211969337,3.091397928017414,viral
HSYWl1CYW7g,Comedy,Aapko kitna paseena aata hai?😂🔥 #comedy #funny #bachpan #relatable #shorts #chotabhai #indian,93,12,0,1,0,0.010752688172043012,0,0,13,0,30,31333,191,0,52019.0,1287485.8211969337,-0.01606697305665774,medium
ljYLYM3IiJw,Comedy,0% milawat vlogs day 8#comedy #explore #funny #odisha #india #shorts #shortvideo #shortsfeed #shorts,100,13,1,0,0,0.0,7,127,13,4,22,26882,337,1,52019.0,1287485.8211969337,-0.01952409850745459,medium
CqP6AGgFuSg,Comedy,Desi swimming pool 😂😃#trendingshorts #comedy #shorts #ytshorts #funny #indian #swimming#fira9wale,97,10,1,0,0,0.010309278350515464,0,116,14,5,30,130578,1132,5,52019.0,1287485.8211969337,0.06101737099284422,medium
r9kksRfPxl4,Comedy,Indian family ki picnic🤣😂 #comedy #funny #indian #shorts #summer #picnic,72,10,0,0,0,0.013888888888888888,0,0,8,5,37,36512,366,3,52019.0,1287485.8211969337,-0.01204440448562272,medium
rNXtTOLDFks,Comedy,2050 ke saton vachan indian idol | #trending #funny #indianidol #youtube #shorts,80,12,1,0,0,0.0,6,575,3,3,54,315097,1704,10,52019.0,1287485.8211969337,0.20433467745332135,medium
TjfW6-89qxE,Comedy,Idi Yaparam😁||#999india #comedy #comedyfilms #funny #comedymovies #funnycomedy #shorts #amma,92,9,1,0,0,0.021739130434782608,29,1447,14,0,59,2308872,61009,94,52019.0,1287485.8211969337,1.75291483824022,viral
gBQ7XFbmo-I,Comedy,India ka nanga bhoot 😂🔥 #trending #viral #comedy #funny #2026 #short #new #youtube #ytshort #video,98,15,1,0,0,0.01020408163265306,0,0,1,5,32,738517,4313,3,52019.0,1287485.8211969337,0.5332082021391001,high
